title,src,href
 LE SSERAFIM(르세라핌) 2023 SEASON'S GREETINGS SPOT #1,https://i.ytimg.com/vi/BKqKWsZSrDg/hqdefault.jpg,https://www.youtube.com/watch?v=BKqKWsZSrDg
💖태연 선배님💝과 함께 🫶#ANTIFRAGILE #LE_SSERAFIM #르세라핌 #태연 #TAEYEON #놀라운토요일 #AmazingSaturday #shorts,https://i.ytimg.com/vi/_I5IkrM_vDE/hqdefault.jpg,https://www.youtube.com/watch?v=_I5IkrM_vDE
🗓 221027 르세라핌 회의 : 강주하의 베스트 닮은 동물과 첫 컴백 소감🥰,https://i.ytimg.com/vi/1OFCbz1MsOc/hqdefault.jpg,https://www.youtube.com/watch?v=1OFCbz1MsOc
 KIM CHAEWON 'GQ KOREA' PhotoShoot Sketch,https://i.ytimg.com/vi/v8Ntix-CMWM/hqdefault.jpg,https://www.youtube.com/watch?v=v8Ntix-CMWM
 EP.3 Do you know me?,https://i.ytimg.com/vi/olf95t11qlI/hqdefault.jpg,https://www.youtube.com/watch?v=olf95t11qlI
 EP.1 Welcome to the LENIVERSE,https://i.ytimg.com/vi/47NKup8ReRY/hqdefault.jpg,https://www.youtube.com/watch?v=47NKup8ReRY
 EP 4. ⭐️추석 특집⭐️ 행운이라는 것은 하루에 몰아서 온다. #김인턴의_반격🔫,https://i.ytimg.com/vi/-Gy9FZIJ1Gc/hqdefault.jpg,https://www.youtube.com/watch?v=-Gy9FZIJ1Gc
 뮤직뱅크 1위 비하인드🏆 l 상상도 못했던 1위✨ 팬분들 사랑해요💕,https://i.ytimg.com/vi/XZo2WorAKeQ/hqdefault.jpg,https://www.youtube.com/watch?v=XZo2WorAKeQ
FIM-TEM 공방💕 l 핌둥이들만의 뽀짝뽀짝 핌템 만들기 보러 오세요🙌,https://i.ytimg.com/vi/-FY7YKoYoLk/hqdefault.jpg,https://www.youtube.com/watch?v=-FY7YKoYoLk
 LE SSERAFIM(르세라핌) 2023 SEASON'S GREETINGS SPOT #2,https://i.ytimg.com/vi/iH7zjc5QbCg/hqdefault.jpg,https://www.youtube.com/watch?v=iH7zjc5QbCg
" ANTIFRAGILE TRAILER 'The Hydra’ reaction l 더 커진 스케일, 더 격한 리액션! 고막 괜찮으시겠어요?😎🔥",https://i.ytimg.com/vi/Ot9jRqacPck/hqdefault.jpg,https://www.youtube.com/watch?v=Ot9jRqacPck
After Party Prologue | 데뷔 15일 전❗️르세라핌의 단톡방이 궁금해?,https://i.ytimg.com/vi/Ua4IpRSId0w/hqdefault.jpg,https://www.youtube.com/watch?v=Ua4IpRSId0w
2023학년도 수능 응원 메시지💙,https://i.ytimg.com/vi/GcGGoG-SNNA/hqdefault.jpg,https://www.youtube.com/watch?v=GcGGoG-SNNA
 LE SSERAFIM's DAY OFF Teaser,https://i.ytimg.com/vi/_PIgjCZzNOU/hqdefault.jpg,https://www.youtube.com/watch?v=_PIgjCZzNOU
 ‘FEARLESS’ MUSIC SHOW BEHIND (1),https://i.ytimg.com/vi/7bZWbjx_gg0/hqdefault.jpg,https://www.youtube.com/watch?v=7bZWbjx_gg0
 FEARLESS TRAILER 'The World Is My Oyster' Shooting Sketch - LE SSERAFIM (르세라핌),https://i.ytimg.com/vi/d-0gU7NAGhE/hqdefault.jpg,https://www.youtube.com/watch?v=d-0gU7NAGhE
복근🔥with 김종국sbn #LE_SSERAFIM #르세라핌 #KAZUHA #카즈하 #김종국 #짐종국 #ANTIFRAGILE #카즈하루틴 #workoutroutine#shorts,https://i.ytimg.com/vi/Hq0HTNtArbQ/hqdefault.jpg,https://www.youtube.com/watch?v=Hq0HTNtArbQ
 KIM CHAEWON’s Inkigayo Special MC Sketch,https://i.ytimg.com/vi/IS76e393Dqo/hqdefault.jpg,https://www.youtube.com/watch?v=IS76e393Dqo
 2022 K GLOBAL HEART DREAM AWARDS BEHIND,https://i.ytimg.com/vi/S6AbW7N-R-I/hqdefault.jpg,https://www.youtube.com/watch?v=S6AbW7N-R-I
We’re LE SSERAFIM l 너무 귀여워서 10분 동안 광대가 안 내려옴🥰💕,https://i.ytimg.com/vi/PwqWMjZ2fF0/hqdefault.jpg,https://www.youtube.com/watch?v=PwqWMjZ2fF0
